max_flux,label,温度,频率Hz,损耗
0.030751089,正弦波,25,501180,93708.67012
0.04943,正弦波,25,158500,46900.58
0.01347,正弦波,25,158500,1462.21
0.098634276,正弦波,25,251170,492122.4794
0.125884802,正弦波,25,50020,99679.89972
0.07852,正弦波,25,99950,80858.53
0.09917,正弦波,25,79460,103881.99
0.0401012,正弦波,25,63020,9298.995381
0.024820457,正弦波,25,99950,4492.608002
0.01965,正弦波,25,125860,3117.87
0.0119275,正弦波,25,398100,5315.359378
0.031320076,正弦波,25,125860,10913.69638
0.011457936,正弦波,25,251170,1977.066045
0.079200384,正弦波,25,125860,108135.2586
0.01146,正弦波,25,251170,2014.35
0.049616473,正弦波,25,199500,64175.38504
0.062427967,正弦波,25,99950,46050.10416
0.04879363,正弦波,25,501180,302575.7198
0.049385304,正弦波,25,251170,91318.66675
0.03075,正弦波,25,501180,95425.1
0.03123,正弦波,25,99950,8433.0
0.100901297,正弦波,25,50020,61176.08746
0.247204753,正弦波,25,79460,743448.6207
0.03874,正弦波,25,398100,107991.02
0.030974735,正弦波,25,251170,26883.66111
0.039265276,正弦波,25,251170,49281.38926
0.015657653,正弦波,25,99950,1214.04695
0.079200384,正弦波,25,125860,108135.2586
0.127124057,正弦波,25,50020,99679.89972
0.01988,正弦波,25,79470,1946.98
0.030974735,正弦波,25,251170,26883.66111
0.031542438,正弦波,25,79460,6601.083339
0.097715902,正弦波,25,158500,242154.7476
0.12516,正弦波,25,63020,131741.28
0.032026025,正弦波,25,63020,5137.739583
0.077666756,正弦波,25,199510,197878.4305
0.048981936,正弦波,25,398100,193505.2585
0.126577644,正弦波,25,99950,228177.1425
0.024663022,正弦波,25,125860,5734.331894
0.153529934,正弦波,25,99950,360819.8648
0.153529934,正弦波,25,99950,360819.8648
0.027471756,正弦波,25,50020,2348.679049
0.01234847,正弦波,25,501180,9498.934254
0.04154,正弦波,25,50020,6899.22
0.123402255,正弦波,25,125860,298847.0769
0.10172,正弦波,25,50020,62308.09
0.02453,正弦波,25,316230,21395.42
0.099191169,正弦波,25,125850,182863.1338
0.063884634,正弦波,25,63020,28373.71069
0.03123,正弦波,25,99950,8433.0
0.019878529,正弦波,25,79470,1912.577903
0.01953,正弦波,25,158500,4119.08
0.02489,正弦波,25,99950,4575.14
0.099194657,正弦波,25,199500,345311.0847
0.07893,正弦波,25,158500,151066.13
0.031017084,正弦波,25,199500,19212.68477
0.015484211,正弦波,25,316230,6318.207936
0.12691,正弦波,25,63020,131741.28
0.15418324,正弦波,25,158500,689469.0142
0.062427967,正弦波,25,99950,46050.10416
0.039231367,正弦波,25,316230,72878.8969
0.03202,正弦波,25,50020,3484.68
0.039700074,正弦波,25,79460,11465.36178
0.06195,正弦波,25,398100,358714.84
0.041423011,正弦波,25,50020,6772.981613
0.1009,正弦波,25,50020,62308.09
0.062656905,正弦波,25,199500,116460.6064
0.099194657,正弦波,25,199500,345311.0847
0.03203,正弦波,25,63020,5234.05
0.04927,正弦波,25,158500,46900.58
0.100901297,正弦波,25,50020,61176.08746
0.019813216,正弦波,25,99950,2319.332205
0.031320076,正弦波,25,125860,10913.69638
0.09772,正弦波,25,158500,246661.62
0.015484211,正弦波,25,316230,6318.207936
0.100203341,正弦波,25,79460,101976.0525
0.153529934,正弦波,25,99950,360819.8648
0.019478064,正弦波,25,398100,17800.25563
0.049385304,正弦波,25,251170,91318.66675
0.05063,正弦波,25,79470,21598.9
0.050634777,正弦波,25,79470,21196.39962
0.159986807,正弦波,25,79470,285472.0473
0.09919,正弦波,25,125850,186275.7
0.062467448,正弦波,25,158500,83036.33958
0.02457,正弦波,25,316230,21395.42
0.024824795,正弦波,25,158510,7814.301848
0.024681545,正弦波,25,199500,10372.67816
0.01955859,正弦波,25,251170,7821.142806
0.024663022,正弦波,25,125860,5734.331894
0.038736762,正弦波,25,398100,106053.1424
0.12567476,正弦波,25,158500,421562.2166
0.061570637,正弦波,25,251170,159206.3486
0.125795054,正弦波,25,79460,172994.4477
0.079971614,正弦波,25,63020,48104.4261
0.049470304,正弦波,25,125860,34615.10872
0.125091232,正弦波,25,99950,228177.1425
0.016008521,正弦波,25,125860,1683.558211
0.08287089,正弦波,25,50020,38218.80664
0.126911143,正弦波,25,63020,129295.5572
0.012000749,正弦波,25,501180,8925.506713
0.01551,正弦波,25,158500,2228.33
0.03882,正弦波,25,398100,107991.02
0.15418324,正弦波,25,158500,689469.0142
0.02482,正弦波,25,99950,4575.14
0.195287457,正弦波,25,79460,459773.4411
0.158115531,正弦波,25,125860,510142.7388
0.061791916,正弦波,25,251170,159206.3486
0.12509,正弦波,25,99950,232432.01
0.192598755,正弦波,25,125860,823601.9914
0.019670857,正弦波,25,501180,29583.7023
0.032026025,正弦波,25,63020,5137.739583
0.011731411,正弦波,25,316230,3198.557742
0.02482,正弦波,25,158510,7959.15
0.031232329,正弦波,25,99950,8284.886668
0.012374304,正弦波,25,398100,5754.900881
0.064633354,正弦波,25,50020,21492.76309
0.049895007,正弦波,25,99950,26520.99274
0.064633354,正弦波,25,50020,21492.76309
0.027471756,正弦波,25,50020,2348.679049
0.049428226,正弦波,25,158500,46047.85822
0.016008521,正弦波,25,125860,1683.558211
0.011145216,正弦波,25,199510,1221.473797
0.01968,正弦波,25,199500,5754.54
0.01548,正弦波,25,316230,6440.23
0.024681545,正弦波,25,199500,10372.67816
0.019650197,正弦波,25,125860,3062.808309
0.038736762,正弦波,25,398100,106053.1424
0.0119275,正弦波,25,398100,5315.359378
0.09917,正弦波,25,79460,103881.99
0.019650197,正弦波,25,125860,3062.808309
0.06463,正弦波,25,50020,21880.68
0.019500427,正弦波,25,398100,17800.25563
0.077666756,正弦波,25,199510,197878.4305
0.049272017,正弦波,25,158500,46047.85822
0.019650197,正弦波,25,125860,3062.808309
0.015591671,正弦波,25,251170,4331.553225
0.031011076,正弦波,25,158500,14147.79122
0.062427967,正弦波,25,99950,46050.10416
0.080796022,正弦波,25,63020,48104.4261
0.02465,正弦波,25,199500,10574.22
0.03102,正弦波,25,199500,19567.08
0.031347608,正弦波,25,99950,8284.886668
0.2390959,正弦波,25,99950,982995.8836
0.02747,正弦波,25,50020,2388.93
0.011450106,正弦波,25,251170,1977.066045
0.06157,正弦波,25,251170,162124.63
0.07764,正弦波,25,316230,422109.92
0.025003603,正弦波,25,63020,2724.015916
0.015577961,正弦波,25,251170,4331.553225
0.157293626,正弦波,25,63020,214383.5098
0.063462588,正弦波,25,79460,36044.49331
0.156702307,正弦波,25,125860,510142.7388
0.019678235,正弦波,25,199500,5653.062336
0.125795054,正弦波,25,79460,172994.4477
0.024772667,正弦波,25,398100,33052.48256
0.199889558,正弦波,25,63020,348278.3422
0.039087333,正弦波,25,158500,25500.82287
0.12712,正弦波,25,50020,101520.74
0.015484211,正弦波,25,316230,6318.207936
0.061823779,正弦波,25,316230,233091.8182
0.012334035,正弦波,25,199500,1636.194271
0.04898,正弦波,25,398100,197062.13
0.061823779,正弦波,25,316230,233091.8182
0.015426264,正弦波,25,199500,2972.970972
0.032019238,正弦波,25,50020,3427.045851
0.024521895,正弦波,25,251170,14443.52385
0.015657653,正弦波,25,99950,1214.04695
0.019525117,正弦波,25,158500,4047.27385
0.031052692,正弦波,25,398100,60462.25859
0.015426264,正弦波,25,199500,2972.970972
0.04879,正弦波,25,501180,308100.86
0.12588,正弦波,25,50020,101520.74
0.012334035,正弦波,25,199500,1636.194271
0.031964057,正弦波,25,50020,3427.045851
0.097715902,正弦波,25,158500,242154.7476
0.077638308,正弦波,25,316230,414493.4809
0.098634276,正弦波,25,251170,492122.4794
0.031320076,正弦波,25,125860,10913.69638
0.09919,正弦波,25,125850,186275.7
0.030751089,正弦波,25,501180,93708.67012
0.011137633,正弦波,25,199510,1221.473797
0.06157,正弦波,25,251170,162124.63
0.0645,正弦波,25,63020,28910.91
0.125158944,正弦波,25,63020,129295.5572
0.01234847,正弦波,25,501180,9498.934254
0.127124057,正弦波,25,50020,99679.89972
0.099794662,正弦波,25,99950,137089.034
0.019500427,正弦波,25,398100,17800.25563
0.03927,正弦波,25,251170,50180.05
0.039348813,正弦波,25,125860,19360.98548
0.012455102,正弦波,25,316230,3675.907367
0.1234,正弦波,25,125860,304346.42
0.01541967,正弦波,25,199500,2972.970972
0.124750854,正弦波,25,158500,421562.2166
0.062449428,正弦波,25,125860,60739.63926
0.012334035,正弦波,25,199500,1636.194271
0.049132743,正弦波,25,398100,193505.2585
0.15418324,正弦波,25,158500,689469.0142
0.198788175,正弦波,25,99950,619314.8035
0.038864496,正弦波,25,199500,34140.4936
0.062467448,正弦波,25,158500,83036.33958
0.03973,正弦波,25,99950,15398.34
0.01994,正弦波,25,79470,1946.98
0.125795054,正弦波,25,79460,172994.4477
0.024824795,正弦波,25,158510,7814.301848
0.159986807,正弦波,25,79470,285472.0473
0.063884634,正弦波,25,63020,28373.71069
0.019678235,正弦波,25,199500,5653.062336
0.031347608,正弦波,25,99950,8284.886668
0.09829,正弦波,25,158500,246661.62
0.062449428,正弦波,25,125860,60739.63926
0.080796022,正弦波,25,63020,48104.4261
0.04879,正弦波,25,501180,308100.86
0.157293626,正弦波,25,63020,214383.5098
0.02465,正弦波,25,199500,10574.22
0.011994003,正弦波,25,501180,8925.506713
0.015591671,正弦波,25,251170,4331.553225
0.015456497,正弦波,25,398100,9898.356101
0.04898,正弦波,25,398100,197062.13
0.01234847,正弦波,25,501180,9498.934254
0.099165852,正弦波,25,79460,101976.0525
0.011145216,正弦波,25,199510,1221.473797
0.078008291,正弦波,25,251170,283747.582
0.09964,正弦波,25,63020,79984.34
0.041423011,正弦波,25,50020,6772.981613
0.031052692,正弦波,25,398100,60462.25859
0.07801,正弦波,25,251170,288945.0
0.019614749,正弦波,50,125870,1954.532061
0.01235,正弦波,50,501180,11213.42
0.1926,正弦波,50,79460,335335.55
0.077310377,正弦波,50,316230,319392.5586
0.07713,正弦波,50,199500,138016.86
0.012338266,正弦波,50,501180,11012.10022
0.019778307,正弦波,50,99950,1449.359729
0.024579926,正弦波,50,316230,17032.7892
0.03948,正弦波,50,63020,5499.42
0.24180261,正弦波,50,99950,770199.4405
0.012370367,正弦波,50,398100,5760.081969
0.024611907,正弦波,50,501180,53770.25328
0.06236,正弦波,50,158500,54295.99
0.012370367,正弦波,50,398100,5760.081969
0.124464621,正弦波,50,50020,63756.36807
0.031128763,正弦波,50,316230,31083.56722
0.024789912,正弦波,50,398100,29671.92076
0.157485138,正弦波,50,50020,108573.4757
0.03932,正弦波,50,99950,9168.95
0.031128763,正弦波,50,316230,31083.56722
0.01946,正弦波,50,398100,17064.92
0.07731,正弦波,50,316230,325245.35
0.077310377,正弦波,50,316230,319392.5586
0.03907344,正弦波,50,79460,6792.580689
0.078184338,正弦波,50,99950,49400.29542
0.04011855,正弦波,50,50030,3774.167544
0.01551,正弦波,50,99950,773.43
0.049016438,正弦波,50,501180,274120.7921
0.195205726,正弦波,50,50020,187124.9647
0.077129143,正弦波,50,199500,135577.0677
0.125908484,正弦波,50,79460,113666.4754
0.03118,正弦波,50,79470,3875.1
0.154902479,正弦波,50,99950,257192.9198
0.07764,正弦波,50,251170,205703.9988
0.124023249,正弦波,50,158500,301780.0383
0.019595716,正弦波,50,79470,1109.975542
0.01947,正弦波,50,251170,5962.21
0.242890495,正弦波,50,79460,582455.7997
0.153068164,正弦波,50,99950,257192.9198
0.240065762,正弦波,50,63030,416513.3759
0.024564878,正弦波,50,125860,3486.240742
0.061839534,正弦波,50,99950,27529.31012
0.155412888,正弦波,50,125850,369071.8083
0.038984028,正弦波,50,158500,16061.04829
0.015508546,正弦波,50,99950,760.6274611
0.19167,正弦波,50,125860,640470.79
0.031004727,正弦波,50,158500,8908.476494
0.1245,正弦波,50,79460,115780.63
0.012341611,正弦波,50,199510,1171.120596
0.01217,正弦波,50,398100,5648.08
0.07841181,正弦波,50,79460,36608.34041
0.012174633,正弦波,50,398100,5547.911381
0.024757679,正弦波,50,398100,29671.92076
0.121769565,正弦波,50,125860,203115.9355
0.01978,正弦波,50,99950,1476.15
0.078184338,正弦波,50,99950,49400.29542
0.012157729,正弦波,50,501180,10658.89958
0.015523274,正弦波,50,158500,1430.276891
0.039321177,正弦波,50,99950,9004.269556
0.03946,正弦波,50,99950,9168.95
0.122509083,正弦波,50,125860,203115.9355
0.061361607,正弦波,50,251170,113402.2414
0.062252445,正弦波,50,79460,21194.67863
0.039998416,正弦波,50,50030,3774.167544
0.080245441,正弦波,50,50020,22183.93094
0.031094328,正弦波,50,398100,53091.37112
0.049080799,正弦波,50,158500,28725.77905
0.01716,正弦波,50,125850,1368.74
0.080245441,正弦波,50,50020,22183.93094
0.024740883,正弦波,50,99950,2688.848878
0.049502457,正弦波,50,199500,42024.19603
0.15565,正弦波,50,50020,110564.15
0.01947,正弦波,50,251170,5962.21
0.012347944,正弦波,50,199510,1171.120596
0.014227985,正弦波,50,158500,1107.373184
0.01185,正弦波,50,251170,1722.57
0.031065329,正弦波,50,125860,6524.559688
0.156156627,正弦波,50,79460,197525.8888
0.024490613,正弦波,50,251170,10479.77432
0.15749,正弦波,50,50020,110564.15
0.024925298,正弦波,50,79460,2059.635264
0.195147334,正弦波,50,63030,251125.502
0.0316,正弦波,50,63020,3001.34
0.049393865,正弦波,50,99950,15747.54327
0.01241,正弦波,50,316230,3255.58
0.15564854,正弦波,50,50020,108573.4757
0.04938,正弦波,50,199500,42785.49
0.238339135,正弦波,50,99950,770199.4405
0.098383693,正弦波,50,79460,64549.52397
0.030857036,正弦波,50,199500,12559.13788
0.031278142,正弦波,50,79470,3812.292937
0.030927182,正弦波,50,251170,19148.30164
0.240065762,正弦波,50,63030,416513.3759
0.195205726,正弦波,50,50020,187124.9647
0.06217,正弦波,50,99950,28045.2
0.030858376,正弦波,50,501180,89963.13889
0.039116352,正弦波,50,316230,56961.13105
0.012406871,正弦波,50,316230,3196.941894
0.061361607,正弦波,50,251170,113402.2414
0.019526638,正弦波,50,158510,2632.314027
0.061857103,正弦波,50,125860,37278.15103
0.09861858,正弦波,50,125860,121942.0472
0.0989,正弦波,50,99950,89723.15
0.195032024,正弦波,50,99950,465164.911
0.019778307,正弦波,50,99950,1449.359729
0.039165946,正弦波,50,251170,35271.49726
0.015618131,正弦波,50,251170,3329.363942
0.019700427,正弦波,50,501180,31621.1192
0.061857103,正弦波,50,125860,37278.15103
0.024611907,正弦波,50,501180,53770.25328
0.062358007,正弦波,50,158500,53320.65124
0.24007,正弦波,50,63030,424315.75
0.1926,正弦波,50,79460,335335.55
0.09861858,正弦波,50,125860,121942.0472
0.191672698,正弦波,50,125860,628888.0944
0.195809701,正弦波,50,79460,329210.9354
0.2418,正弦波,50,99950,784354.37
0.124464621,正弦波,50,50020,63756.36807
0.01241,正弦波,50,316230,3255.58
0.024579704,正弦波,50,199500,6905.895227
0.125805291,正弦波,50,63020,84396.55653
0.01716,正弦波,50,125850,1368.74
0.03086,正弦波,50,199500,12782.2
0.12177,正弦波,50,125860,206897.11
0.124023249,正弦波,50,158500,301780.0383
0.155412888,正弦波,50,125850,369071.8083
0.015458445,正弦波,50,501180,18257.34046
0.019603875,正弦波,50,125870,1954.532061
0.012157729,正弦波,50,501180,10658.89958
0.039481064,正弦波,50,63020,5400.359822
0.154408654,正弦波,50,158500,514213.1637
0.07841,正弦波,50,158500,99502.14
0.03915,正弦波,50,125860,12045.4
0.03896604,正弦波,50,501180,156187.4485
0.1563,正弦波,50,63020,148956.65
0.01966,正弦波,50,199500,3961.43
0.04908,正弦波,50,158500,29245.92
0.07868447,正弦波,50,63020,28518.02758
0.031176206,正弦波,50,79470,3812.292937
0.011849262,正弦波,50,251170,1692.253579
0.01547,正弦波,50,501180,18591.85
0.039481064,正弦波,50,63020,5400.359822
0.0778335,正弦波,50,79460,36608.34041
0.019526638,正弦波,50,158510,2632.314027
0.061660861,正弦波,50,316230,177771.1005
0.03915,正弦波,50,125860,12045.4
0.156304478,正弦波,50,63020,146220.2445
0.15441,正弦波,50,158500,523551.38
0.19521,正弦波,50,50020,190648.17
0.039165946,正弦波,50,251170,35271.49726
0.049379881,正弦波,50,199500,42024.19603
0.1245,正弦波,50,79460,115780.63
0.153104065,正弦波,50,158500,514213.1637
0.012347625,正弦波,50,501180,11012.10022
0.015456348,正弦波,50,199500,2072.058636
0.015458445,正弦波,50,501180,18257.34046
0.012052599,正弦波,50,316230,2984.941474
0.09994,正弦波,50,63020,49942.08
0.019718914,正弦波,50,501180,31621.1192
0.04012,正弦波,50,50030,3847.11
0.097694931,正弦波,50,158500,166517.9997
0.122954284,正弦波,50,199500,436025.7215
0.097184432,正弦波,50,158500,166517.9997
0.04939,正弦波,50,99950,16040.52
0.242890495,正弦波,50,79460,582455.7997
0.098022558,正弦波,50,199500,246699.1756
0.049140931,正弦波,50,398100,163752.0384
0.078605434,正弦波,50,125850,67761.03558
0.1549,正弦波,50,99950,261886.44
0.077964823,正弦波,50,251170,205703.9988
0.015521468,正弦波,50,316230,5469.846727
0.019727147,正弦波,50,63020,888.484173
0.039146752,正弦波,50,125860,11827.22206
0.039146752,正弦波,50,125860,11827.22206
0.19784,正弦波,50,99950,473753.7
0.063050536,正弦波,50,50020,12202.56812
0.015456348,正弦波,50,199500,2072.058636
0.039455153,正弦波,50,99950,9004.269556
0.024776863,正弦波,50,63020,1613.769661
0.123857734,正弦波,50,99950,153289.972
0.03093,正弦波,50,251170,19508.83
0.06184,正弦波,50,99950,28045.2
0.15307,正弦波,50,99950,261886.44
0.01546,正弦波,50,501180,18591.85
0.038807892,正弦波,50,398100,90989.7784
0.012165642,正弦波,50,398100,5547.911381
0.04939,正弦波,50,99950,16040.52
0.03896604,正弦波,50,501180,156187.4485
0.09887,正弦波,50,63020,49942.08
0.09968,正弦波,50,99950,89723.15
0.19260223,正弦波,50,79460,329210.9354
0.097433843,正弦波,50,251170,368999.0862
0.048519756,正弦波,50,316230,96732.98674
0.12177,正弦波,50,125860,206897.11
0.03907344,正弦波,50,79460,6792.580689
0.04,正弦波,50,50030,3847.11
0.077431455,正弦波,50,199500,135577.0677
0.01966,正弦波,50,199500,3961.43
0.01228793,正弦波,70,501180,12209.86289
0.030853106,正弦波,70,251170,15670.60744
0.238469399,正弦波,70,63020,340259.7217
0.024546886,正弦波,70,199500,5178.03401
0.07735,正弦波,70,99950,30284.72
0.04898394,正弦波,70,398100,146704.8496
0.09801,正弦波,70,251170,304902.62
0.030989134,正弦波,70,79460,2024.919616
0.012293926,正弦波,70,199500,965.2651375
0.048743085,正弦波,70,125860,12328.87209
0.049239416,正弦波,70,251170,51496.48439
0.024472315,正弦波,70,63020,826.6104883
0.061096316,正弦波,70,251170,87728.25787
0.24136,正弦波,70,79460,491341.03
0.031088191,正弦波,70,316230,28387.61756
0.0196,正弦波,70,398100,18600.94
0.02447,正弦波,70,63020,840.85
0.01178,正弦波,70,199500,860.95
0.019600612,正弦波,70,398100,18264.23487
0.030714156,正弦波,70,501180,87163.9296
0.0392,正弦波,70,63020,2926.02
0.079118909,正弦波,70,50020,12531.57447
0.019581928,正弦波,70,398100,18264.23487
0.03901,正弦波,70,63020,2926.02
0.01941,正弦波,70,79470,613.74
0.039009722,正弦波,70,63020,2870.887354
0.07732854,正弦波,70,251170,161416.0037
0.039628722,正弦波,70,50020,2059.724038
0.155798062,正弦波,70,63020,109007.1796
0.01213,正弦波,70,501180,12088.52
0.077758818,正弦波,70,79460,21596.21628
0.015431158,正弦波,70,199500,1653.517927
0.09733199,正弦波,70,79460,40589.75978
0.06152,正弦波,70,99950,15991.04
0.02447,正弦波,70,63020,840.85
0.098220237,正弦波,70,99950,57345.63875
0.049239416,正弦波,70,251170,51496.48439
0.015500782,正弦波,70,158500,1016.054578
0.04931,正弦波,70,199500,30686.35
0.03135,正弦波,70,63020,1618.3
0.12270824,正弦波,70,50020,41317.84009
0.030781407,正弦波,70,199500,8992.402185
0.01214,正弦波,70,501180,12088.52
0.04929,正弦波,70,63020,5198.43
0.124200992,正弦波,70,99950,107839.5756
0.024444309,正弦波,70,251170,9006.309888
0.062442078,正弦波,70,63020,9314.062583
0.038733361,正弦波,70,398100,84976.52567
0.01963,正弦波,70,199500,3042.6
0.07776,正弦波,70,79460,21996.08
0.152523573,正弦波,70,99950,194383.5983
0.062442078,正弦波,70,63020,9314.062583
0.019503795,正弦波,70,125850,1170.49794
0.048869734,正弦波,70,99950,8854.433309
0.15403014,正弦波,70,125860,282863.8106
0.0615,正弦波,70,125860,22906.67
0.07721,正弦波,70,316230,273279.81
0.06208,正弦波,70,158500,35255.93
0.09733199,正弦波,70,79460,40589.75978
0.011786872,正弦波,70,199500,845.8285981
0.12265,正弦波,70,158500,228031.96
0.049093498,正弦波,70,158500,18671.05005
0.03135,正弦波,70,63020,1618.3
0.153307371,正弦波,70,158510,416075.229
0.12205,正弦波,70,199500,348034.41
0.07732854,正弦波,70,251170,161416.0037
0.03091,正弦波,70,50020,1124.9
0.049605114,正弦波,70,79460,6774.363311
0.0981,正弦波,70,125850,84510.02
0.039028943,正弦波,70,316230,50009.18345
0.098102822,正弦波,70,125850,82949.02401
0.024571795,正弦波,70,316230,16650.28284
0.014495782,正弦波,70,158500,819.0847142
0.077209736,正弦波,70,316230,268403.5858
0.077807684,正弦波,70,99950,29761.18616
0.024688746,正弦波,70,99950,1515.390945
0.03078,正弦波,70,199500,9161.12
0.124369187,正弦波,70,63020,56553.77309
0.024886703,正弦波,70,50020,634.694988
0.012135996,正弦波,70,501180,11869.47753
0.01963,正弦波,70,199500,3042.6
0.049018804,正弦波,70,501180,254041.3181
0.019626756,正弦波,70,199500,2984.15003
0.23847,正弦波,70,63020,346635.83
0.024562296,正弦波,70,125860,2076.130554
0.097517877,正弦波,70,199500,185886.9937
0.078030311,正弦波,70,125860,43359.72613
0.019448192,正弦波,70,79470,603.8246172
0.048984931,正弦波,70,63020,5098.942799
0.04961,正弦波,70,50020,3784.87
0.038733361,正弦波,70,398100,84976.52567
0.030754031,正弦波,70,99950,2674.931743
0.012370378,正弦波,70,251170,1840.88597
0.078736707,正弦波,70,50020,12531.57447
0.15403,正弦波,70,125860,288020.11
0.193656475,正弦波,70,99950,371763.451
0.152523573,正弦波,70,99950,194383.5983
0.01238,正弦波,70,251170,1874.3
0.098303626,正弦波,70,50020,22766.08277
0.011925153,正弦波,70,251170,1689.666075
0.049773945,正弦波,70,50020,3716.673806
0.03078,正弦波,70,199500,9161.12
0.02489,正弦波,70,50020,645.8
0.031139111,正弦波,70,316230,28387.61756
0.097523752,正弦波,70,251170,299434.3485
0.0491,正弦波,70,398100,149398.61
0.019509571,正弦波,70,251170,5286.18191
0.019382121,正弦波,70,158510,1749.136467
0.122050942,正弦波,70,199500,341702.8051
0.155047187,正弦波,70,79470,146580.5302
0.078030311,正弦波,70,125860,43359.72613
0.03109,正弦波,70,316230,28910.58
0.061844263,正弦波,70,79460,11870.46425
0.123651278,正弦波,70,79460,78221.76535
0.012068099,正弦波,70,316230,3366.422404
0.015552327,正弦波,70,251170,3113.265553
0.015451586,正弦波,70,398100,10893.46835
0.061501433,正弦波,70,125860,22497.26788
0.04897,正弦波,70,158500,19013.9
0.038832218,正弦波,70,158500,10178.68949
0.19366,正弦波,70,99950,378572.94
0.048809478,正弦波,70,316230,84923.8096
0.049037033,正弦波,70,99950,8854.433309
0.014485333,正弦波,70,158500,819.0847142
0.097606102,正弦波,70,63020,30539.60962
0.153307371,正弦波,70,158510,416075.229
0.061706044,正弦波,70,50020,6591.039073
0.24136,正弦波,70,79460,491341.03
0.012293926,正弦波,70,199500,965.2651375
0.030956769,正弦波,70,50020,1107.609128
0.01967,正弦波,70,501180,33546.22
0.012357047,正弦波,70,398100,6755.834073
0.06208,正弦波,70,158500,35255.93
0.09672353,正弦波,70,158500,118547.7724
0.098220237,正弦波,70,99950,57345.63875
0.012347956,正弦波,70,398100,6755.834073
0.017643052,正弦波,70,125860,875.5880624
0.04942,正弦波,70,199500,30686.35
0.241325627,正弦波,70,50020,256380.605
0.061645041,正弦波,70,125860,22497.26788
0.2409,正弦波,70,99950,662714.15
0.04869,正弦波,70,316230,86471.48
0.039023541,正弦波,70,501180,148727.985
0.024715136,正弦波,70,398100,30356.10237
0.19336,正弦波,70,125860,527870.56
0.15331,正弦波,70,158510,423578.04
0.019649573,正弦波,70,501180,32939.63111
0.019380539,正弦波,70,63020,489.1650914
0.097606102,正弦波,70,63020,30539.60962
0.061809429,正弦波,70,199500,55545.23637
0.03883,正弦波,70,158500,10370.3
0.04961,正弦波,70,50020,3784.87
0.019413448,正弦波,70,79470,603.8246172
0.196342716,正弦波,70,99950,371763.451
0.012377994,正弦波,70,316230,3562.445995
0.07721,正弦波,70,316230,273279.81
0.039628722,正弦波,70,50020,2059.724038
0.030714156,正弦波,70,501180,87163.9296
0.15724,正弦波,70,79470,149241.26
0.015541728,正弦波,70,251170,3113.265553
0.019626756,正弦波,70,199500,2984.15003
0.04898,正弦波,70,63020,5198.43
0.122654335,正弦波,70,158500,223884.3837
0.01178,正弦波,70,199500,860.95
0.191423433,正弦波,70,125860,518277.5983
0.23847,正弦波,70,63020,346635.83
0.061993122,正弦波,70,199500,55545.23637
0.122802409,正弦波,70,63020,56553.77309
0.024715136,正弦波,70,398100,30356.10237
0.29154,正弦波,70,79460,813562.47
0.03096,正弦波,70,50020,1124.9
0.038944254,正弦波,70,125860,6812.387537
