max_flux,label,温度,频率Hz,损耗
0.096740856,正弦波,50,99950,107734.0556
0.017763847,正弦波,50,70840,888.7669039
0.049924822,正弦波,50,50020,8736.665808
0.134297776,正弦波,50,125860,343834.7292
0.055541605,正弦波,50,112160,29642.75762
0.164202974,正弦波,50,99950,419140.3155
0.024691627,正弦波,50,354820,25196.07692
0.021959803,正弦波,50,398100,24463.09098
0.039181005,正弦波,50,112160,11829.43053
0.062664265,正弦波,50,50020,15692.08635
0.022597058,正弦波,50,56320,1337.81093
0.027945852,正弦波,50,89080,3818.370518
0.039194774,正弦波,50,316230,63923.27245
0.086368113,正弦波,50,158500,157566.3857
0.04446007,正弦波,50,56320,7607.528847
0.015529147,正弦波,50,223850,2951.469728
0.030880742,正弦波,50,99950,5595.303543
0.015617433,正弦波,50,354820,7985.080258
0.012440821,正弦波,50,177820,1111.82834
0.01294,正弦波,50,354830,5155.71
0.031100882,正弦波,50,398100,58098.28219
0.055133758,正弦波,50,89090,22046.18265
0.087150702,正弦波,50,79460,62140.92994
0.061184244,正弦波,50,125850,45476.47656
0.031315559,正弦波,50,79460,4526.826983
0.012308824,正弦波,50,251170,2079.063343
0.019666981,正弦波,50,354820,14287.58212
0.030857434,正弦波,50,281850,27594.08754
0.06925,正弦波,50,141270,73473.14
0.021939513,正弦波,50,446690,32400.52383
0.027895392,正弦波,50,223850,13245.37816
0.024830773,正弦波,50,89080,2792.506675
0.024812856,正弦波,50,79460,2443.528351
0.030890683,正弦波,50,112160,6363.955178
0.121125091,正弦波,50,56310,93224.21041
0.015619579,正弦波,50,89080,836.0171372
0.06190262,正弦波,50,199500,93045.6595
0.02462,正弦波,50,398100,32511.98
0.0196358,正弦波,50,281850,8267.868919
0.049014263,正弦波,50,281850,93849.80093
0.039286986,正弦波,50,158500,18857.48663
0.024802779,正弦波,50,70840,2191.946792
0.043816834,正弦波,50,199500,37308.94134
0.013988146,正弦波,50,446690,11142.03538
0.024853252,正弦波,50,50020,1398.015573
0.044195543,正弦波,50,79460,10927.65467
0.013830991,正弦波,50,199500,1764.052507
0.055117047,正弦波,50,158500,47953.03261
0.017430946,正弦波,50,199500,3212.297969
0.027704708,正弦波,50,125860,5496.183219
0.017530367,正弦波,50,125860,1609.944027
0.039399596,正弦波,50,141260,16145.34462
0.027620331,正弦波,50,112160,4741.084064
0.017514245,正弦波,50,354820,10567.53636
0.043769907,正弦波,50,99950,13819.34605
0.013117041,正弦波,50,446680,9636.017035
0.027770657,正弦波,50,398100,43763.47862
0.08786691,正弦波,50,141260,135296.4185
0.02215,正弦波,50,63020,1456.28
0.097516446,正弦波,50,56320,54327.80859
0.022107247,正弦波,50,281850,11217.05045
0.027562141,正弦波,50,99950,4155.619808
0.055394857,正弦波,50,125860,34964.14077
0.031290519,正弦波,50,56310,3148.273956
0.07713651,正弦波,50,112160,70548.84659
0.04382048,正弦波,50,251170,55332.86957
0.024674072,正弦波,50,125850,4043.141077
0.01962,正弦波,70,112160,1346.29
0.096043412,正弦波,70,141260,141977.1205
0.017446956,正弦波,70,199500,2719.833199
0.069092952,正弦波,70,158500,67876.78697
0.068185317,正弦波,70,223850,125078.8441
0.01952,正弦波,70,177830,2767.84
0.048997315,正弦波,70,70840,8710.974169
0.027748711,正弦波,70,63020,1789.142825
0.017558368,正弦波,70,316230,8541.383403
0.069381947,正弦波,70,177820,83836.24897
0.119650229,正弦波,70,63030,82923.04683
0.054576766,正弦波,70,56320,8983.354945
0.030838762,正弦波,70,99950,3820.970634
0.034763486,正弦波,70,398100,79753.85672
0.043632152,正弦波,70,89080,8354.688421
0.02740027,正弦波,70,99950,2803.330707
0.04964916,正弦波,70,50020,5912.056812
0.013789474,正弦波,70,199500,1527.598741
0.017341486,正弦波,70,89080,788.7449151
0.024759835,正弦波,70,223850,8212.481206
0.013823271,正弦波,70,281860,3584.893035
0.076699215,正弦波,70,223850,170468.64
0.118263364,正弦波,70,89090,127512.4639
0.087218349,正弦波,70,141260,105963.4514
0.019745409,正弦波,70,316230,11246.29914
0.017367508,正弦波,70,223850,3475.28069
0.017678727,正弦波,70,70830,622.9442552
0.022263496,正弦波,70,56320,872.4124114
0.03130024,正弦波,70,70840,2755.280396
0.061152257,正弦波,70,63020,13664.32384
0.149953493,正弦波,70,70840,179191.0216
0.055152896,正弦波,70,112160,20961.21384
0.015613977,正弦波,70,141270,1081.881577
0.076619673,正弦波,70,199510,137713.086
0.077673348,正弦波,70,79460,34275.10021
0.085948676,正弦波,70,158500,126209.2898
0.017484497,正弦波,70,281850,6215.012617
0.164957033,正弦波,70,99950,367824.4616
0.133901412,正弦波,70,70830,131049.997
0.043583654,正弦波,70,177820,23724.14157
0.015528646,正弦波,70,112160,761.142778
0.019647115,正弦波,70,281850,8228.690658
0.043726836,正弦波,70,63020,5710.965396
0.038693325,正弦波,70,199500,21564.08523
0.068725247,正弦波,70,251170,158543.4753
0.043464846,正弦波,70,398100,134900.0352
0.02290299,正弦波,70,50020,774.6817594
0.027567629,正弦波,70,50030,1281.413714
0.01378328,正弦波,70,112160,565.9061736
0.024785786,正弦波,70,79470,1666.120734
0.012310859,正弦波,70,223850,1509.05546
0.030877691,正弦波,70,158500,7399.126034
0.14894184,正弦波,70,112160,327882.5152
0.061771153,正弦波,70,112160,29362.70853
0.043564914,正弦波,70,199500,29338.99214
0.068663589,正弦波,70,125860,46206.2519
0.035043534,正弦波,70,70830,3682.326171
0.095745905,正弦波,70,158500,168699.683
0.04909064,正弦波,70,89080,11409.92322
0.077525263,正弦波,70,56320,22510.83633
0.031255266,正弦波,70,199500,11771.34455
0.027753296,正弦波,70,158500,5593.136465
0.02189342,正弦波,70,70840,1102.675707
0.121134536,正弦波,70,50020,63713.9464
0.02189,正弦波,70,446690,36937.05
0.048938987,正弦波,70,281850,83017.27997
0.055227638,正弦波,70,50020,7794.278577
0.055141078,正弦波,70,63020,10511.02282
0.048915266,正弦波,70,177820,32260.36298
0.034548885,正弦波,70,446680,104009.4325
0.024673971,正弦波,70,398100,35201.66997
0.039222294,正弦波,70,50020,3219.466032
0.019627138,正弦波,70,70830,826.4184684
0.039243203,正弦波,70,158500,14044.19007
0.038903286,正弦波,70,223850,27456.95605
0.10728053,正弦波,70,158510,229181.3821
0.03108503,正弦波,70,223860,15425.48071
0.107251201,正弦波,70,141260,191300.9599
0.108606008,正弦波,70,50020,47759.04767
0.061868958,正弦波,70,89090,21516.23747
0.012419858,正弦波,70,251170,2074.183042
0.019675789,正弦波,70,354820,15783.25051
0.034725401,正弦波,70,281850,33843.92772
0.012423334,正弦波,70,177820,934.4890465
0.039005668,正弦波,70,354820,79603.71544
0.017510738,正弦波,70,251170,4685.548969
0.034611406,正弦波,70,99950,5186.890746
0.034491064,正弦波,70,251170,25689.68414
0.095612412,正弦波,70,89090,71377.38934
0.017323053,正弦波,70,79470,689.7728978
0.027797491,正弦波,70,199500,8673.272037
0.107183913,正弦波,70,70840,71780.96399
0.077890573,正弦波,70,158510,94379.66357
0.024539167,正弦波,70,63020,1300.96457
0.013814605,正弦波,70,251170,2644.989199
0.04898452,正弦波,70,223850,50157.51029
0.034609506,正弦波,70,112160,5959.271405
0.097514922,正弦波,70,70830,55595.30074
0.012807066,正弦波,70,316230,4148.322763
0.031190398,正弦波,70,79470,3041.28962
0.03899261,正弦波,70,125850,9558.006718
0.022040704,正弦波,70,251170,7993.196339
0.166302307,正弦波,70,70840,237634.9191
0.034943604,正弦波,70,199510,16618.18033
0.012294297,正弦波,70,223850,1525.817284
0.034971435,正弦波,70,50020,2349.149921
0.017527512,正弦波,70,141260,1461.02324
0.108140028,正弦波,70,79460,85149.60918
0.031120486,正弦波,70,177820,9321.483604
0.048582938,正弦波,70,354820,135416.0954
0.048998754,正弦波,70,251170,63412.21515
0.027721338,正弦波,70,398100,46089.30274
0.043769151,正弦波,70,79460,7339.211801
0.022070891,正弦波,70,112160,1837.307199
0.027627247,正弦波,70,70840,1980.615422
0.061917947,正弦波,70,50020,10571.90482
0.043999361,正弦波,70,141260,15765.144
0.01554039,正弦波,70,125850,905.0213894
0.049277293,正弦波,70,112160,15287.75976
0.021816557,正弦波,70,354820,19620.83187
0.01240205,正弦波,70,398100,7573.740513
0.119084279,正弦波,70,112160,179446.9456
0.077325804,正弦波,70,50020,19017.98954
0.02472025,正弦波,70,56310,1177.373255
0.03907835,正弦波,70,89080,6265.418763
0.1663,正弦波,70,70840,238159.47
0.021957862,正弦波,70,177820,3768.757502
0.044098706,正弦波,70,56320,5154.755848
0.015493145,正弦波,70,251170,3478.321362
0.054892912,正弦波,70,99950,17834.82066
0.013885524,正弦波,70,354820,6929.400673
0.034895579,正弦波,70,177820,12628.18288
0.043961505,正弦波,70,281850,61393.91525
0.013951519,正弦波,70,446690,13565.35485
0.077132831,正弦波,70,89090,39828.29933
0.12102501,正弦波,70,79460,115429.109
0.0246495,正弦波,70,141270,3382.060727
0.069306335,正弦波,70,79470,25145.82455
0.012630704,正弦波,70,281860,2918.593839
0.04389,正弦波,70,70840,6583.11
0.024746527,正弦波,70,251170,10665.80507
0.034539296,正弦波,70,89080,4541.020912
0.039054634,正弦波,70,79460,5425.384567
0.10793624,正弦波,70,112170,134272.2332
0.068753422,正弦波,70,56310,16450.23426
0.030850727,正弦波,70,89090,3389.801835
0.043629985,正弦波,70,223850,36894.64909
0.03871535,正弦波,70,446690,135165.688
0.022032469,正弦波,70,316230,14795.99392
0.012399852,正弦波,70,354820,5409.574783
0.01542046,正弦波,70,177820,1584.562696
0.043894971,正弦波,70,70840,6572.290185
0.027797666,正弦波,70,223860,11050.4242
0.012460534,正弦波,70,446680,10632.72408
0.024838575,正弦波,70,50030,930.3569399
0.095916826,正弦波,70,79460,61242.78796
0.061707259,正弦波,70,199500,75045.89955
0.019524515,正弦波,70,177820,2766.975558
0.086194652,正弦波,70,199500,187664.0572
0.013851501,正弦波,70,141260,801.8891926
0.076781407,正弦波,70,125860,62629.90606
0.019540197,正弦波,70,158500,2243.240306
0.086178949,正弦波,70,112160,72230.95081
0.021857118,正弦波,70,398100,27194.74314
0.068811794,正弦波,70,99950,33768.23452
0.019452154,正弦波,70,446690,28464.03215
0.061387405,正弦波,70,158500,49123.00691
0.02764,正弦波,70,177830,6816.21
0.061576956,正弦波,70,56310,12275.91439
0.03477173,正弦波,70,316230,44555.09788
0.043493913,正弦波,70,99950,9454.334089
0.019441984,正弦波,70,141270,1816.972431
0.031067801,正弦波,70,56320,2109.723241
0.027684978,正弦波,70,125860,3883.656702
0.022091793,正弦波,70,281850,10680.10573
0.133669464,正弦波,70,125850,288393.9686
0.108322865,正弦波,90,112160,117384.707
0.049216814,正弦波,90,125850,13794.65456
0.027660368,正弦波,90,177820,6090.865187
0.02459,正弦波,90,398100,37846.19
0.132477825,正弦波,90,112160,216078.6914
0.038956895,正弦波,90,223850,26285.95712
0.048627685,正弦波,90,199500,35280.90151
0.086665098,正弦波,90,70840,31913.76784
0.054758209,正弦波,90,63020,7461.705814
0.043614202,正弦波,90,251170,45767.08282
0.019550564,正弦波,90,158500,2041.811406
0.148860455,正弦波,90,63030,135912.7646
0.121211762,正弦波,90,56320,64255.4505
0.043453336,正弦波,90,99950,6844.548816
0.068104906,正弦波,90,125860,36507.62557
0.038753903,正弦波,90,89080,4381.752739
0.030755919,正弦波,90,99950,2736.606159
0.044115695,正弦波,90,50020,3076.912209
0.024648538,正弦波,90,177820,4580.438956
0.017341671,正弦波,90,89080,607.2036108
0.106762004,正弦波,90,125860,138910.7528
0.04332585,正弦波,90,199500,26142.20861
0.085615099,正弦波,90,112160,58641.30177
0.117850152,正弦波,90,89090,109862.1781
0.054456388,正弦波,90,141260,23795.9738
0.030933694,正弦波,90,316230,35749.95788
0.024573833,正弦波,90,70840,1054.299735
0.027374723,正弦波,90,56320,1046.148828
0.048631105,正弦波,90,70840,6123.217299
0.118882882,正弦波,90,63030,70213.85019
0.017248431,正弦波,90,79460,509.3077308
0.10676,正弦波,90,125860,139213.45
0.012711748,正弦波,90,141260,577.1195732
0.022029914,正弦波,90,199500,4642.03883
0.107464513,正弦波,90,79470,70876.2579
0.024734707,正弦波,90,446690,50495.99039
0.054187686,正弦波,90,281860,105384.1442
0.163927753,正弦波,90,99950,335887.4588
0.149258045,正弦波,90,70840,160959.6996
0.012421722,正弦波,90,177820,941.6796804
0.022020233,正弦波,90,112160,1396.179475
0.054453671,正弦波,90,158500,29690.77551
0.086703892,正弦波,90,63030,27571.80579
0.07670655,正弦波,90,177820,99718.93554
0.095748515,正弦波,90,141260,122613.1362
0.039158241,正弦波,90,158500,11568.35366
0.027424411,正弦波,90,50020,895.4239194
0.019665978,正弦波,90,112160,1101.122529
0.054872369,正弦波,90,79460,9819.702684
0.01745846,正弦波,90,281850,7278.547484
0.011659476,正弦波,90,158510,615.8035297
0.024559129,正弦波,90,125860,2187.650879
0.118781259,正弦波,90,112160,157445.9376
0.095806681,正弦波,90,177820,183460.8634
0.061612296,正弦波,90,70840,11922.50852
0.027650359,正弦波,90,158500,4660.792966
0.06151459,正弦波,90,89090,15786.41046
0.024573311,正弦波,90,63020,923.6954243
0.06167957,正弦波,90,177820,52846.20817
0.017352383,正弦波,90,158500,1532.414762
0.03878672,正弦波,90,70840,3348.736707
0.135045938,正弦波,90,50010,75118.56092
0.01232,正弦波,90,251180,2475.38
0.068669238,正弦波,90,251170,149529.2394
0.049310092,正弦波,90,50020,4059.351671
0.108746948,正弦波,90,63030,54263.45609
0.031155234,正弦波,90,199500,10851.12541
0.027743892,正弦波,90,446690,64767.92221
0.024643052,正弦波,90,199500,6062.988616
0.038935053,正弦波,90,50020,2189.414152
0.034843463,正弦波,90,70840,2585.001907
0.013945569,正弦波,90,446680,15120.49185
0.012400415,正弦波,90,223850,1787.185994
0.01376401,正弦波,90,281850,4360.999583
0.086052082,正弦波,90,199500,169627.44
0.106784735,正弦波,90,141260,167445.5952
0.12129695,正弦波,90,50020,54639.35655
0.068799723,正弦波,90,89080,21959.4906
0.043951817,正弦波,90,158510,16543.94382
0.021754115,正弦波,90,354820,22264.99204
0.030968905,正弦波,90,281850,26857.74657
0.022433934,正弦波,90,50020,520.3560917
0.024552613,正弦波,90,354820,28451.62043
0.054991698,正弦波,90,223850,63118.20689
0.048721947,正弦波,90,99950,9405.306412
0.030702517,正弦波,90,251170,19670.90911
0.106590962,正弦波,90,89090,81986.5409
0.034466823,正弦波,90,79460,2763.847644
0.054876178,正弦波,90,177820,38397.1278
0.119116365,正弦波,90,70840,82293.48557
0.030986599,正弦波,90,158500,6244.379824
0.04869436,正弦波,90,63020,5332.900315
0.034519837,正弦波,90,223850,19538.67763
0.013818462,正弦波,90,223850,2242.676432
0.06154625,正弦波,90,112160,22649.09947
0.097344347,正弦波,90,70830,45340.57035
0.061379646,正弦波,90,281860,144222.5477
0.069126713,正弦波,90,79470,19007.79714
0.039039873,正弦波,90,125860,7368.432298
0.017485284,正弦波,90,251170,5309.609099
0.021861063,正弦波,90,79460,868.7313991
0.012187273,正弦波,90,199500,1227.79702
0.038996239,正弦波,90,354820,82124.10162
0.030717574,正弦波,90,50020,1201.316328
0.027472607,正弦波,90,141260,3645.664777
0.133413701,正弦波,90,79460,135089.357
0.013931796,正弦波,90,177820,1228.685775
0.03102776,正弦波,90,354820,47870.06218
0.034541407,正弦波,90,251170,26038.65544
